192,4.900102e-01,5.099898e-01
193,1.697781e-03,9.983022e-01
194,5.403004e-01,4.596996e-01
195,9.678182e-01,3.218175e-02
196,3.321760e-04,9.996678e-01
197,3.855099e-01,6.144901e-01
198,9.730212e-01,2.697879e-02
199,8.240729e-01,1.759271e-01
200,0.870488,0.129512
201,0.000022,0.999978
202,0.241126,0.758874
203,0.000565,0.999435
204,0.311124,0.688876
205,0.000021,0.999979
206,0.997524,0.002476
207,0.983319,0.016681
208,0.985716,0.014284
209,0.532031,0.467969
210,0.999699,0.000301
211,0.028956,0.971044
212,0.169730,0.830270
213,0.998281,0.001719
214,0.007346,0.992654
215,0.999960,0.000040
216,0.999193,0.000807
217,0.880326,0.119674
218,0.023288,0.976712
219,0.102786,0.897214
220,0.999993,0.000007
221,0.001085,0.998915
222,0.000356,0.999644
223,0.003056,0.996944
224,0.133942,0.866058
225,0.916850,0.083150
226,0.153509,0.846491
227,0.824322,0.175678
228,0.995574,0.004426
229,0.012927,0.987073
230,0.039985,0.960015
231,0.877255,0.122745
232,0.486679,0.513321
233,0.999882,0.000118
234,0.654640,0.345360
235,0.004567,0.995433
236,0.234766,0.765234
237,0.240114,0.759886
238,0.275376,0.724624
239,0.736762,0.263238
240,0.997872,0.002128
241,0.000076,0.999924
242,0.003398,0.996602
243,0.998082,0.001918
244,0.984867,0.015133
245,0.998860,0.001140
246,0.997970,0.002030
247,0.000837,0.999163
248,0.994696,0.005304
249,0.682757,0.317243
250,0.607836,0.392164
251,0.001811,0.998189
252,0.999076,0.000924
253,0.996506,0.003494
254,0.798290,0.201710
255,0.016057,0.983943
256,0.002780,0.997220
257,0.000077,0.999923
258,0.998521,0.001479
259,0.271842,0.728158
260,0.000306,0.999694
261,0.879485,0.120515
262,0.505120,0.494880
263,0.731638,0.268362
264,0.834966,0.165034
265,0.000928,0.999072
266,0.707781,0.292219
267,0.000603,0.999397
268,0.716329,0.283671
269,0.470256,0.529744
270,0.770257,0.229743
271,0.050588,0.949412
272,0.992985,0.007015
273,0.999487,0.000513
274,0.884910,0.115090
275,0.000786,0.999214
276,0.016261,0.983739
277,0.881543,0.118457
278,0.000116,0.999884
279,0.976254,0.023746
280,0.909410,0.090590
281,0.133258,0.866742
282,0.994998,0.005002
283,0.002259,0.997741
284,0.696894,0.303106
285,0.000555,0.999445
286,0.033442,0.966558
287,0.000066,0.999934
288,0.024112,0.975888
289,0.000036,0.999964
290,0.552072,0.447928
291,0.019679,0.980321
292,0.964419,0.035581
293,0.965623,0.034377
294,0.070646,0.929354
295,0.842251,0.157749
296,0.236721,0.763279
297,0.000114,0.999886
298,0.911940,0.088060
299,0.999796,0.000204
300,0.017302,9.826982e-01
301,0.970484,2.951557e-02
302,0.833262,1.667379e-01
303,0.999999,5.780236e-07
304,0.905852,9.414796e-02
305,1.000000,7.512539e-08
306,0.078023,9.219771e-01
307,0.094187,9.058127e-01
308,0.917631,8.236895e-02
309,0.976054,2.394645e-02
310,0.999531,4.694923e-04
311,0.284055,7.159447e-01
312,0.001832,9.981683e-01
313,0.999912,8.816382e-05
314,0.999830,1.696131e-04
315,0.002088,9.979119e-01
316,0.806000,1.940001e-01
317,0.290299,7.097009e-01
318,0.045013,9.549870e-01
319,0.068118,9.318815e-01
320,1.684505e-07,1.000000
321,7.550563e-04,0.999245
322,1.681964e-03,0.998318
323,8.286954e-01,0.171305
324,1.037593e-03,0.998962
325,5.876169e-01,0.412383
326,1.055603e-01,0.894440
327,5.923313e-04,0.999408
328,5.706825e-01,0.429318
329,8.511618e-01,0.148838
330,4.905519e-01,0.509448
331,8.714378e-01,0.128562
332,2.047849e-01,0.795215
333,9.964063e-01,0.003594
334,2.481518e-02,0.975185
335,5.161653e-01,0.483835
336,1.375218e-02,0.986248
337,1.512514e-04,0.999849
338,9.534955e-01,0.046504
339,9.659856e-01,0.034014
340,0.004087,0.995913
341,0.578148,0.421852
342,0.987776,0.012224
343,0.000182,0.999818
344,0.924070,0.075930
345,0.002400,0.997600
346,0.028965,0.971035
347,0.001712,0.998288
348,0.000170,0.999830
349,0.828965,0.171035
350,0.053822,0.946178
351,0.207316,0.792684
352,0.404987,0.595013
353,0.000016,0.999984
354,0.604911,0.395089
355,0.000071,0.999929
356,0.152860,0.847140
357,0.003882,0.996118
358,0.001960,0.998040
359,0.877302,0.122698
360,0.085445,0.914555
361,0.672969,0.327031
362,0.000109,0.999891
363,0.002671,0.997329
364,0.004377,0.995623
365,0.366858,0.633142
366,0.028486,0.971514
367,0.042277,0.957723
368,0.000960,0.999040
369,0.053246,0.946754
370,0.755041,0.244959
371,0.979524,0.020476
372,0.000459,0.999541
373,0.958884,0.041116
374,0.004942,0.995058
375,0.043082,0.956918
376,0.630213,0.369787
377,0.231149,0.768851
378,0.053787,0.946213
379,0.967716,0.032284
380,0.585270,0.414730
381,0.011086,0.988914
382,0.008782,0.991218
383,0.998688,0.001312
384,0.999366,0.000634
385,0.003007,0.996993
386,0.142600,0.857400
387,0.999990,0.000010
388,0.014036,0.985964
389,0.987596,0.012404
390,0.994999,0.005001
391,0.184131,0.815869
392,0.386767,0.613233
393,0.841831,0.158169
394,0.995117,0.004883
395,0.043609,0.956391
396,0.000140,0.999860
397,0.005338,0.994662
398,0.249203,0.750797
399,0.999046,0.000954
400,0.361338,0.638662
401,0.983569,0.016431
402,0.113852,0.886148
403,0.002482,0.997518
404,0.003961,0.996039
405,0.998568,0.001432
406,0.313848,0.686152
407,0.986676,0.013324
408,0.000769,0.999231
409,0.039951,0.960049
410,0.643911,0.356089
411,0.021655,0.978345
412,0.999066,0.000934
413,0.165983,0.834017
414,0.999426,0.000574
415,0.082169,0.917831
416,0.998876,0.001124
417,0.033006,0.966994
418,0.983009,0.016991
419,0.016550,0.983450
420,0.998188,0.001812
421,0.959597,0.040403
422,0.210949,0.789051
423,0.001357,0.998643
424,0.006140,0.993860
425,0.032576,0.967424
426,0.027680,0.972320
427,0.998247,0.001753
428,0.900790,0.099210
429,0.708000,0.292000
430,0.017859,0.982141
431,0.039150,0.960850
432,0.787872,0.212128
433,0.944001,0.055999
434,0.992226,0.007774
435,0.000002,0.999998
436,0.218489,0.781511
437,0.884927,0.115073
438,0.619163,0.380837
439,0.017391,0.982609
440,0.995888,0.004112
441,0.225488,0.774512
442,0.063867,0.936133
443,0.998721,0.001279
444,0.000647,0.999353
445,0.988554,0.011446
446,0.012399,0.987601
447,0.011741,0.988259
448,0.022374,0.977626
449,0.002673,0.997327
450,0.277501,0.722499
451,0.054075,0.945925
452,0.000001,0.999999
453,0.000348,0.999652
454,0.999417,0.000583
455,0.006940,0.993060
456,0.036181,0.963819
457,0.979453,0.020547
458,0.001540,0.998460
459,0.996980,0.003020
460,0.922883,0.077117
461,0.727287,0.272713
462,0.971108,0.028892
463,0.999981,0.000019
464,0.997837,0.002163
465,0.008721,0.991279
466,0.960915,0.039085
467,0.931405,0.068595
468,0.416871,0.583129
469,0.047709,0.952291
470,0.989085,0.010915
471,0.880749,0.119251
472,0.109608,0.890392
473,0.041179,0.958821
474,0.967281,0.032719
475,0.001386,0.998614
476,0.001602,0.998398
477,0.936738,0.063262
478,0.978618,0.021382
479,0.747131,0.252869
480,0.013534,0.986466
481,0.980910,0.019090
482,0.261468,0.738532
483,0.582069,0.417931
484,0.945714,0.054286
485,0.914368,0.085632
486,0.058062,0.941938
487,0.879174,0.120826
488,0.027101,0.972899
489,0.889619,0.110381
490,0.936569,0.063431
491,0.960123,0.039877
492,0.403466,0.596534
493,0.992356,0.007644
494,0.006331,0.993669
495,0.945567,0.054433
496,0.999957,0.000043
497,0.006932,0.993068
498,0.997366,0.002634
499,0.254952,0.745048
500,0.066372,0.933628
501,0.042405,0.957595
502,0.002796,0.997204
503,0.000014,0.999986
504,0.270236,0.729764
505,0.935476,0.064524
506,0.000279,0.999721
507,0.000008,0.999992
508,0.000429,0.999571
509,0.999997,0.000003
510,0.543132,0.456868
511,0.999947,0.000053
512,0.912955,0.087045
513,0.067083,0.932917
514,0.999992,0.000008
515,0.000043,0.999957
516,0.998763,0.001237
517,0.175903,0.824097
518,0.934148,0.065852
519,0.130952,0.869048
520,0.002939,0.997061
521,0.000360,0.999640
522,0.013081,0.986919
523,0.000715,0.999285
524,0.996324,0.003676
525,0.001843,0.998157
526,0.970736,0.029264
527,0.000001,0.999999
528,0.000583,0.999417
529,0.201804,0.798196
530,0.000016,0.999984
531,0.005039,0.994961
532,0.999977,0.000023
533,0.614578,0.385422
534,0.008360,0.991640
535,0.000279,0.999721
536,0.923965,0.076035
537,0.000371,0.999629
538,0.999539,0.000461
539,0.048247,0.951753
540,0.025368,0.974632
541,0.377633,0.622367
542,0.000347,0.999653
543,0.888947,0.111053
544,0.000097,0.999903
545,0.999512,0.000488
546,0.997706,0.002294
547,0.971361,0.028639
548,0.962870,0.037130
549,0.999404,0.000596
550,0.001343,0.998657
551,0.867018,0.132982
552,0.000364,0.999636
553,0.279831,0.720169
554,0.822877,0.177123
555,0.071255,0.928745
556,0.862654,0.137346
557,0.243905,0.756095
558,0.997900,0.002100
559,0.147859,0.852141
560,0.996163,0.003837
561,0.000238,0.999762
562,0.984234,0.015766
563,0.000009,0.999991
564,0.059468,0.940532
565,0.143846,0.856154
566,0.523780,0.476220
567,0.123877,0.876123
568,0.132820,0.867180
569,0.165317,0.834683
570,0.932326,0.067674
571,0.000003,0.999997
572,0.965491,0.034509
573,0.734342,0.265658
574,0.148337,0.851663
575,0.018429,0.981571
576,0.991178,0.008822
577,0.783463,0.216537
578,0.223598,0.776402
579,0.000097,0.999903
580,0.014220,0.985780
581,0.938367,0.061633
582,0.998883,0.001117
583,0.973403,0.026597
584,0.776313,0.223687
585,0.096054,0.903946
586,0.367001,0.632999
587,0.971051,0.028949
588,0.041764,0.958236
589,0.000730,0.999270
590,0.968102,0.031898
591,0.964837,0.035163
592,0.984375,0.015625
593,0.009185,0.990815
594,0.472291,0.527709
595,0.999670,0.000330
596,0.302421,0.697579
597,0.965691,0.034309
598,0.000009,0.999991
599,0.999879,0.000121
600,0.903802,0.096198
601,0.958392,0.041608
602,0.807302,0.192698
603,0.044532,0.955468
604,0.008780,0.991220
605,0.004536,0.995464
606,0.016443,0.983557
607,0.009354,0.990646
608,0.228017,0.771983
609,0.998206,0.001794
610,0.968099,0.031901
611,0.997541,0.002459
612,0.999994,0.000006
613,0.973278,0.026722
614,0.260272,0.739728
615,0.000410,0.999590
616,0.661067,0.338933
617,0.000112,0.999888
618,0.000459,0.999541
619,0.237284,0.762716
620,0.172846,0.827154
621,0.020551,0.979449
622,0.982201,0.017799
623,0.891947,0.108053
624,0.999744,0.000256
625,0.432684,0.567316
626,0.710670,0.289330
627,0.000283,0.999717
628,0.999748,0.000252
629,0.012500,0.987500
630,0.000944,0.999056
631,0.000049,0.999951
632,0.958580,0.041420
633,0.992445,0.007555
634,0.951137,0.048863
635,0.497218,0.502782
636,0.000367,0.999633
637,0.454993,0.545007
638,0.000006,0.999994
639,0.480263,0.519737
640,0.001919,9.980812e-01
641,1.000000,2.674219e-09
642,0.996621,3.379156e-03
643,0.968162,3.183813e-02
644,0.008324,9.916757e-01
645,0.533051,4.669489e-01
646,0.108412,8.915882e-01
647,0.999513,4.870416e-04
648,0.971191,2.880949e-02
649,0.533527,4.664734e-01
650,0.271458,7.285421e-01
651,0.246539,7.534605e-01
652,0.010006,9.899944e-01
653,0.000001,9.999986e-01
654,0.034816,9.651839e-01
655,0.000037,9.999626e-01
656,0.997315,2.684782e-03
657,0.083907,9.160931e-01
658,0.001443,9.985571e-01
659,0.989837,1.016284e-02
660,0.010752,0.989248
661,0.283029,0.716971
662,0.000006,0.999994
663,0.000025,0.999975
664,0.035361,0.964639
665,0.948720,0.051280
666,0.358618,0.641382
667,0.000140,0.999860
668,0.000146,0.999854
669,0.957264,0.042736
670,0.017629,0.982371
671,0.000007,0.999993
672,0.004115,0.995885
673,0.248408,0.751592
674,0.990514,0.009486
675,0.325909,0.674091
676,0.039763,0.960237
677,0.000102,0.999898
678,0.412256,0.587744
679,0.029574,0.970426
680,0.994506,0.005494
681,0.300881,0.699119
682,0.000097,0.999903
683,0.000348,0.999652
684,0.648970,0.351030
685,0.999251,0.000749
686,0.994763,0.005237
687,0.031134,0.968866
688,0.994935,0.005065
689,0.908142,0.091858
690,0.992566,0.007434
691,0.150961,0.849039
692,0.003276,0.996724
693,0.584653,0.415347
694,0.552471,0.447529
695,0.063260,0.936740
696,0.016848,0.983152
697,0.719218,0.280782
698,0.994745,0.005255
699,0.182862,0.817138
700,0.999103,0.000897
701,0.221871,0.778129
702,0.976021,0.023979
703,0.000011,0.999989
704,0.997050,0.002950
705,0.998573,0.001427
706,0.013141,0.986859
707,0.995811,0.004189
708,0.910416,0.089584
709,0.773887,0.226113
710,0.589732,0.410268
711,0.075522,0.924478
712,0.980128,0.019872
713,0.008158,0.991842
714,0.014801,0.985199
715,0.931938,0.068062
716,0.002818,0.997182
717,0.050743,0.949257
718,0.000017,0.999983
719,0.199910,0.800090
720,0.248413,0.751587
721,0.174628,0.825372
722,0.982840,0.017160
723,0.347424,0.652576
724,0.038496,0.961504
725,0.184155,0.815845
726,0.910964,0.089036
727,0.088591,0.911409
728,0.005967,0.994033
729,0.324519,0.675481
730,0.000020,0.999980
731,0.809166,0.190834
732,0.990807,0.009193
733,0.982318,0.017682
734,0.999522,0.000478
735,0.999495,0.000505
736,0.267330,0.732670
737,0.857177,0.142823
738,0.811778,0.188222
739,0.812791,0.187209
740,0.046436,0.953564
741,0.133245,0.866755
742,0.998040,0.001960
743,0.000024,0.999976
744,0.071988,0.928012
745,0.570365,0.429635
746,0.125603,0.874397
747,0.007660,0.992340
748,0.874457,0.125543
749,0.998993,0.001007
750,0.015575,0.984425
751,0.994459,0.005541
752,0.000442,0.999558
753,0.235873,0.764127
754,0.821974,0.178026
755,0.573667,0.426333
756,0.007914,0.992086
757,0.804452,0.195548
758,0.986107,0.013893
759,0.835634,0.164366
760,0.680318,0.319682
761,0.000187,0.999813
762,0.993198,0.006802
763,0.310595,0.689405
764,0.008461,0.991539
765,0.085332,0.914668
766,0.673253,0.326747
767,0.016949,0.983051
768,0.006312,0.993688
769,0.792819,0.207181
770,0.528867,0.471133
771,0.844761,0.155239
772,0.246222,0.753778
773,0.972244,0.027756
774,0.009263,0.990737
775,0.006551,0.993449
776,0.000888,0.999112
777,0.676317,0.323683
778,0.054589,0.945411
779,0.788871,0.211129
780,0.094681,0.905319
781,0.013942,0.986058
782,0.094395,0.905605
783,0.000124,0.999876
784,0.910764,0.089236
785,0.871292,0.128708
786,0.171585,0.828415
787,0.707658,0.292342
788,0.074763,0.925237
789,0.874382,0.125618
790,0.990151,0.009849
791,0.002255,0.997745
792,0.999116,0.000884
793,0.329428,0.670572
794,0.987037,0.012963
795,0.481985,0.518015
796,0.576963,0.423037
797,0.267002,0.732998
798,0.147623,0.852377
799,0.996290,0.003710
800,0.000045,0.999955
801,0.034289,0.965711
802,0.000065,0.999935
803,0.999983,0.000017
804,0.004120,0.995880
805,0.273719,0.726281
806,0.697241,0.302759
807,0.042971,0.957029
808,0.042623,0.957377
809,0.309486,0.690514
810,0.999293,0.000707
811,0.999735,0.000265
812,0.491099,0.508901
813,0.916641,0.083359
814,0.501816,0.498184
815,0.999940,0.000060
816,0.952985,0.047015
817,0.936839,0.063161
818,0.996485,0.003515
819,0.031336,0.968664
820,0.095549,0.904451
821,0.890688,0.109312
822,0.113196,0.886804
823,0.014634,0.985366
824,0.000506,0.999494
825,0.339387,0.660613
826,0.884712,0.115288
827,0.984566,0.015434
828,0.997685,0.002315
829,0.000939,0.999061
830,0.997622,0.002378
831,0.179657,0.820343
832,0.000348,0.999652
833,0.926885,0.073115
834,0.002913,0.997087
835,0.007193,0.992807
836,0.000025,0.999975
837,0.967377,0.032623
838,0.000531,0.999469
839,0.139118,0.860882
840,0.002677,0.997323
841,0.000429,0.999571
842,0.001392,0.998608
843,0.999850,0.000150
844,0.000130,0.999870
845,0.002590,0.997410
846,0.894824,0.105176
847,0.990064,0.009936
848,0.901426,0.098574
849,0.009193,0.990807
850,0.982634,0.017366
851,0.036443,0.963557
852,0.880231,0.119769
853,0.000067,0.999933
854,0.951428,0.048572
855,0.606977,0.393023
856,0.007273,0.992727
857,0.957858,0.042142
858,0.000021,0.999979
859,0.999572,0.000428
860,0.625291,0.374709
861,0.007174,0.992826
862,0.164668,0.835332
863,0.999997,0.000003
864,0.037304,0.962696
865,0.741258,0.258742
866,0.017547,0.982453
867,0.999353,0.000647
868,0.972861,0.027139
869,0.272986,0.727014
870,0.002567,0.997433
871,0.135687,0.864313
872,0.568384,0.431616
873,0.000043,0.999957
874,0.998787,0.001213
875,0.014735,0.985265
876,0.000425,0.999575
877,0.064081,0.935919
878,0.995402,0.004598
879,0.865200,0.134800
880,0.964717,0.035283
881,0.053933,0.946067
882,0.030229,0.969771
883,0.996178,0.003822
884,0.999742,0.000258
885,0.998070,0.001930
886,0.016749,0.983251
887,0.989017,0.010983
888,0.760844,0.239156
889,0.999985,0.000015
890,0.000006,0.999994
891,0.000043,0.999957
892,0.997153,0.002847
893,0.274816,0.725184
894,0.000135,0.999865
895,0.000057,0.999943
896,0.999977,0.000023
897,0.445494,0.554506
898,0.913102,0.086898
899,0.002538,0.997462
900,9.198135e-01,0.080186
901,5.426894e-08,1.000000
902,8.083092e-03,0.991917
903,3.031717e-03,0.996968
904,7.751304e-02,0.922487
905,9.977668e-01,0.002233
906,2.796425e-01,0.720358
907,8.651666e-05,0.999913
908,1.044830e-01,0.895517
909,3.353483e-01,0.664652
910,5.984450e-03,0.994016
911,2.356024e-01,0.764398
912,9.057531e-01,0.094247
913,2.719381e-02,0.972806
914,1.266988e-03,0.998733
915,9.980002e-01,0.002000
916,2.690895e-01,0.730911
917,7.675680e-01,0.232432
918,5.167444e-01,0.483256
919,1.190506e-01,0.880949
920,0.586717,0.413283
921,0.000054,0.999946
922,0.043536,0.956464
923,0.000108,0.999892
924,0.291878,0.708122
925,0.010845,0.989155
926,0.989139,0.010861
927,0.006587,0.993413
928,0.062459,0.937541
929,0.145706,0.854294
930,0.330112,0.669888
931,0.962266,0.037734
932,0.196866,0.803134
933,0.999965,0.000035
934,0.355490,0.644510
935,0.992456,0.007544
936,0.003491,0.996509
937,0.000110,0.999890
938,0.000533,0.999467
939,0.218701,0.781299
940,0.671002,0.328998
941,0.293900,0.706100
942,0.910026,0.089974
943,0.000249,0.999751
944,0.222948,0.777052
945,0.092468,0.907532
946,0.055457,0.944543
947,0.728829,0.271171
948,0.973649,0.026351
949,0.018853,0.981147
950,0.003390,0.996610
951,0.291310,0.708690
952,0.000213,0.999787
953,0.993297,0.006703
954,0.000036,0.999964
955,0.000002,0.999998
956,0.031675,0.968325
957,0.014634,0.985366
958,0.654071,0.345929
959,0.000727,0.999273
960,0.199689,0.800311
961,0.923940,0.076060
962,0.000350,0.999650
963,0.012579,0.987421
964,0.314718,0.685282
965,0.927443,0.072557
966,0.152489,0.847511
967,0.999124,0.000876
968,0.002152,0.997848
969,0.526059,0.473941
970,0.900290,0.099710
971,0.878010,0.121990
972,0.319412,0.680588
973,0.001281,0.998719
974,0.041772,0.958228
975,0.997944,0.002056
976,0.231221,0.768779
977,0.998986,0.001014
978,0.699602,0.300398
979,0.878759,0.121241
980,0.596295,0.403705
981,0.002070,0.997930
982,0.849326,0.150674
983,0.451821,0.548179
984,0.788064,0.211936
985,0.000015,0.999985
986,0.393264,0.606736
987,0.000135,0.999865
988,0.978417,0.021583
989,0.035201,0.964799
990,0.476967,0.523033
991,0.978016,0.021984
992,0.016443,0.983557
993,0.065353,0.934647
994,0.454750,0.545250
995,0.398055,0.601945
996,0.932223,0.067777
997,0.997448,0.002552
998,0.000210,0.999790
999,0.979541,0.020459
1000,0.886543,0.113457
1001,0.817070,0.182930
1002,0.177968,0.822032
1003,0.987865,0.012135
1004,0.143424,0.856576
1005,0.000448,0.999552
1006,0.996894,0.003106
1007,0.040672,0.959328
1008,0.193025,0.806975
1009,0.000014,0.999986
1010,0.549698,0.450302
1011,0.012494,0.987506
1012,0.909094,0.090906
1013,0.650958,0.349042
1014,0.999570,0.000430
1015,0.135378,0.864622
1016,0.112696,0.887304
1017,0.899755,0.100245
1018,0.999997,0.000003
1019,0.034931,0.965069
1020,0.000032,0.999968
1021,0.188056,0.811944
1022,0.099811,0.900189
1023,0.000102,0.999898
1024,0.999977,0.000023
1025,0.000664,0.999336
1026,0.882138,0.117862
1027,0.999984,0.000016
1028,0.233409,0.766591
1029,0.981564,0.018436
1030,0.100012,0.899988
1031,0.506948,0.493052
1032,0.997350,0.002650
1033,0.998967,0.001033
1034,0.801619,0.198381
1035,0.985443,0.014557
1036,0.998455,0.001545
1037,0.999207,0.000793
1038,0.782435,0.217565
1039,0.497857,0.502143
1040,0.388627,0.611373
1041,0.428358,0.571642
1042,0.002245,0.997755
1043,0.072943,0.927057
1044,0.998433,0.001567
1045,0.000139,0.999861
1046,0.966188,0.033812
1047,0.356616,0.643384
1048,0.014937,0.985063
1049,0.496189,0.503811
1050,0.993406,0.006594
1051,0.802589,0.197411
1052,0.902441,0.097559
1053,0.013684,0.986316
1054,0.271205,0.728795
1055,0.011101,0.988899
1056,0.690557,0.309443
1057,0.999775,0.000225
1058,0.092914,0.907086
1059,0.992715,0.007285
1060,0.848052,0.151948
1061,0.995342,0.004658
1062,0.852408,0.147592
1063,0.998788,0.001212
1064,0.177758,0.822242
1065,0.970616,0.029384
1066,0.998192,0.001808
1067,0.202522,0.797478
1068,0.000131,0.999869
1069,0.000015,0.999985
1070,0.988734,0.011266
1071,0.985639,0.014361
1072,0.521674,0.478326
1073,0.942072,0.057928
1074,0.955995,0.044005
1075,0.999875,0.000125
1076,0.994842,0.005158
1077,0.896843,0.103157
1078,0.998598,0.001402
1079,0.010565,0.989435
1080,0.995925,0.004075
1081,0.035335,0.964665
1082,0.000025,0.999975
1083,0.000045,0.999955
1084,0.999429,0.000571
1085,0.324444,0.675556
1086,0.999885,0.000115
1087,0.008334,0.991666
1088,0.045083,0.954917
1089,0.999935,0.000065
1090,0.003952,0.996048
1091,0.005533,0.994467
1092,0.998390,0.001610
1093,0.040524,0.959476
1094,0.176276,0.823724
1095,0.000307,0.999693
1096,0.435635,0.564365
1097,0.991076,0.008924
1098,0.006081,0.993919
1099,0.000313,0.999687
1100,0.000256,0.999744
1101,0.999816,0.000184
1102,0.001922,0.998078
1103,0.999864,0.000136
1104,0.001893,0.998107
1105,0.000040,0.999960
1106,0.000133,0.999867
1107,0.988751,0.011249
1108,0.392888,0.607112
1109,0.285611,0.714389
1110,0.000245,0.999755
1111,0.390022,0.609978
1112,0.015598,0.984402
1113,0.906688,0.093312
1114,0.019620,0.980380
1115,0.812958,0.187042
1116,0.001786,0.998214
1117,0.000063,0.999937
1118,0.846158,0.153842
1119,0.003959,0.996041
1120,0.596983,0.403017
